ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
CC,GO:0098798,mitochondrial protein-containing complex,60/3237,113/19331,0.530973451,3.170913743,10.37965631,9.12E-19,4.78E-16,4.18E-16,mrpl44/timm50/mrpl10/tomm40/mrpl58/mrpl43/mrpl34/mrpl22/timm29/mrps24/timm22/micos10/chchd6a/mrps22/mrpl47/mrpl52/mrps35/mrpl41/timm13/dnajc15/tomm20a/mrps5/mrps7/mrpl32/mrps31/mrps26/smdt1b/mrpl12/mrpl46/mrpl51/hadhb/apoob/pam16/mrps6/grpel1/mrpl24/agk/hadhab/afg3l2/mrps14/mrpl2/mrpl21/mrps18c/supv3l1/mrps28/mrpl17/mrpl54/immp2l/mrps11/nsun4/mrps17/tomm6/mrpl13/micu3a/mrps9/mrpl27/mrps10/micu1/mrpl53/chchd3a,60
CC,GO:0000313,organellar ribosome,39/3237,62/19331,0.629032258,3.756509911,9.749471922,4.62E-16,8.08E-14,7.06E-14,mrpl44/mrpl10/mrpl58/mrpl43/mrpl34/mrpl22/mrps24/mrps22/mrpl47/mrpl52/mrps35/mrpl41/mrpl20/mrps5/mrps7/mrpl32/mrps31/mrps26/mrpl12/mrpl46/mrpl57/mrpl51/mrps6/mrpl24/mrps14/mrpl2/mrpl21/mrps18c/mrps28/mrpl17/mrpl54/mrps11/nsun4/mrps17/mrpl13/mrps9/mrpl27/mrps10/mrpl53,39
CC,GO:0005761,mitochondrial ribosome,39/3237,62/19331,0.629032258,3.756509911,9.749471922,4.62E-16,8.08E-14,7.06E-14,mrpl44/mrpl10/mrpl58/mrpl43/mrpl34/mrpl22/mrps24/mrps22/mrpl47/mrpl52/mrps35/mrpl41/mrpl20/mrps5/mrps7/mrpl32/mrps31/mrps26/mrpl12/mrpl46/mrpl57/mrpl51/mrps6/mrpl24/mrps14/mrpl2/mrpl21/mrps18c/mrps28/mrpl17/mrpl54/mrps11/nsun4/mrps17/mrpl13/mrps9/mrpl27/mrps10/mrpl53,39
CC,GO:0005740,mitochondrial envelope,145/3237,457/19331,0.317286652,1.894800207,8.681754063,1.24E-15,1.63E-13,1.42E-13,cox4i2/slc25a48/timm50/oxa1l/uqcc6/cyc1/hk2/mul2/tomm40/triap1/tomm22/spata18/adck1/nme3/fundc1/hccsb/atpsckmt/uqcrq/cisd2/mcl1b/yme1l1a/timm29/maip1/ndufb10/bnip3lb/alas2/slc25a19/coq4/tmem14a/uqcr10/atp5mea/slc25a4/abcb8/cmc4/lpin1a/acad11/timm22/qtrt1/zgc:112052/micos10/coa7/chchd6a/zgc:56235/mgst1.2/flvcr2b/pet100/coa3a/timm8a/becn1/timm13/atp5pd/timm10/hk1/slc25a12/dnajc15/ndufc2/ndufa8/tomm20a/uqcrh/mpc1/samm50/gdap1/coq5/cox8a/vdac3/tigarb/ndufv1/tamm41/slc25a33/mtch2/cox17/smdt1b/alas1/ndufb8/atp5meb/kmo/atp5f1d/uqcc4/tmem14ca/coq10b/zgc:172295/slc25a42/hadhb/apoob/cox14/pam16/zdhhc8b/grpel1/them4/cox5aa/agk/mfn1b/slc25a18/afg3l2/thop1/prelid1a/tmem186/chchd4a/rcc1l/dhodh/agpat4/ngrn/cox5ba/atp5pf/rhot2/ndufs5/vdac2/immp2l/timmdc1/atp5f1c/uqcrb/ciapin1/ndufb7/cox7a1/rps6kb1b/cox4i1/atp5po/armc1/sfxn4/cox15/cox6a2/ckmt1/tomm6/micu3a/ndufaf3/nat8l/zgc:73226/ak2/micu1/cox5b2/ndufb3/fkbp8/cox7b/cox20/cox6a1/prelid1b/slc25a43/ppox/sdhdb/atp5mc3b/sfxn1/atp5mf/fech/mpv17l2/chchd3a,145
CC,GO:0031966,mitochondrial membrane,132/3237,426/19331,0.309859155,1.85044403,7.960080753,1.74E-13,1.83E-11,1.60E-11,cox4i2/slc25a48/timm50/oxa1l/uqcc6/cyc1/hk2/mul2/tomm40/tomm22/spata18/adck1/nme3/fundc1/hccsb/atpsckmt/uqcrq/cisd2/mcl1b/yme1l1a/timm29/maip1/ndufb10/bnip3lb/alas2/slc25a19/coq4/tmem14a/uqcr10/atp5mea/slc25a4/abcb8/lpin1a/acad11/timm22/qtrt1/zgc:112052/micos10/chchd6a/zgc:56235/mgst1.2/flvcr2b/pet100/coa3a/timm8a/becn1/timm13/atp5pd/timm10/hk1/slc25a12/dnajc15/ndufc2/ndufa8/tomm20a/uqcrh/mpc1/samm50/gdap1/coq5/cox8a/vdac3/tigarb/ndufv1/tamm41/slc25a33/mtch2/smdt1b/alas1/ndufb8/atp5meb/kmo/atp5f1d/uqcc4/tmem14ca/coq10b/zgc:172295/slc25a42/hadhb/apoob/cox14/pam16/zdhhc8b/grpel1/them4/cox5aa/agk/mfn1b/slc25a18/afg3l2/tmem186/rcc1l/dhodh/agpat4/ngrn/atp5pf/rhot2/ndufs5/vdac2/immp2l/timmdc1/atp5f1c/uqcrb/ndufb7/cox7a1/rps6kb1b/cox4i1/atp5po/armc1/sfxn4/cox15/cox6a2/ckmt1/tomm6/micu3a/ndufaf3/nat8l/zgc:73226/micu1/ndufb3/cox7b/cox20/cox6a1/slc25a43/ppox/sdhdb/atp5mc3b/sfxn1/atp5mf/fech/mpv17l2/chchd3a,132
CC,GO:0005759,mitochondrial matrix,68/3237,169/19331,0.402366864,2.402889665,8.214889546,2.95E-13,2.58E-11,2.25E-11,mrpl44/mrpl10/got2a/acadm/mrpl58/mrpl43/mrpl34/mrpl22/hspe1/mrps24/alas2/lyrm7/bola3/mrps22/dhx30/mrpl47/dlat/pyroxd2/mrpl52/adprs/atad3/mrps35/mrpl41/mrpl20/dnajc15/mrps5/mrps7/fastk/mrpl32/mrps31/mrps26/pccb/mrpl12/mrpl46/mrpl57/alas1/dlst/mrpl51/hadhb/mrps6/grpel1/mrpl24/hadhab/mrps14/mrpl2/mrpl21/mrps18c/c1qbp/supv3l1/pdk2a/mrps28/sod2/mrpl17/mrpl54/mlycd/mrps11/acadl/nsun4/mrps17/hspa9/mrpl13/mrps9/mrpl27/mrps10/ndufa10/aldh2.2/tbrg4/mrpl53,68
BP,GO:0006412,translation,138/3139,473/18773,0.291754757,1.744858888,7.351820703,6.27E-12,1.92E-08,1.73E-08,ptcd3/abce1/mif4gdb/trim2a/mrpl44/mrpl30/mrpl10/eif4a2/lrpprc/rpl5a/gars1/tsfm/hars/nars2/polr2g/mars1/mrpl58/ssb/mrpl43/mrpl49/eef2k/mrpl34/eif3eb/mrpl22/eef1b2/mrps24/nanos1/rida/mrps21/gspt1l/etf1b/pdf/eif4ba/ogfod1/mrpl47/srp9/mrps18b/eif4e1c/mrpl52/coa3a/eif4h/mrps35/rps27.1/gtpbp1l/eif1ad/aarsd1/mrpl41/rars1/rmnd1/mrpl20/supt5h/nars1/mrps5/mrps7/mrpl18/caprin1a/eef1da/mrpl32/mrpl9/gfm2/mrpl37/ngdn/mtrfr/ncbp2/trmt10c/cnot7/mrpl12/farsb/eif2s3/eif4a1a/mrpl33/mrpl51/eef2b/aars1/eif4eb/mettl5/mrps6/cnbpa/mrpl24/ddx61/dap1b/eif2b1/dhx29/mrps14/trnau1apb/eif4a3/sars1/mrpl2/rpl3/rpl22l1/mrps23/rcc1l/yars1/eef1e1/mrps18c/magoh/mrps12/rpl19/qars1/drg1/mcts1/vars1/mrpl17/lars1b/mrps11/igf2bp2a/tars1/mrps17/eif4g2a/eif5a/mettl17/eefsec/cnot9/skic8/eif3ba/rpl35/mrpl13/gfm1/mrps9/rps13/mrpl27/mrps10/cnot6l/dap/supt6h/zc3h15/pcif1/iars1/msi1b/rps9/eif3c/igf2bp1/impact/farsa/ddrgk1/larp1b/denr/trim3b,138
BP,GO:0022613,ribonucleoprotein complex biogenesis,101/3139,319/18773,0.31661442,1.893533771,7.212352285,2.78E-11,4.27E-08,3.83E-08,las1l/mrm1/mrpl44/tsr1/nup88/rpl5a/imp3/srfbp1/nop10/c1d/prmt7/grwd1/gemin5/fcf1/rrs1/eif3eb/mphosph10/utp6/snrpd2/ruvbl2/tsr2/riok2/yju2/exosc7/rrp36/xpo1b/snrpe/xpo1a/tma16/rps27.1/snrpd3l/pop7/mak16/exosc6/bud23/exosc2/ran/ptges3a/mrps7/emg1/bxdc2/snrpc/pih1d1/ngdn/prpf31/npm1a/znf593/wdr75/ddx31/prpf39/nop2/eif2s3/mettl5/zgc:86811/rrp1/noc4l/pak1ip1/polr1d/gtpbp10/trnau1apb/wdr3/dcaf13/nip7/trmt2b/rpf2/clns1a/mrto4/nop14/ftsj3/c1qbp/ddx54/mcts1/rrp7a/ybey/clp1/mtg2/sbds/pop5/nsun4/sart1/ddx28/eif3ba/rpl7l1/rpl35/ddx49/nop16/aar2/ruvbl1/isy1/srpk1b/dimt1l/lsm4/ddx10/tsr3/dkc1/rps9/eif3c/znhit3/riok1/mpv17l2/denr,101
CC,GO:0005743,mitochondrial inner membrane,87/3237,266/19331,0.327067669,1.953211342,7.020481396,1.11E-10,8.32E-09,7.27E-09,cox4i2/slc25a48/timm50/oxa1l/uqcc6/cyc1/adck1/hccsb/uqcrq/yme1l1a/timm29/maip1/ndufb10/alas2/slc25a19/coq4/uqcr10/atp5mea/slc25a4/abcb8/timm22/micos10/chchd6a/pet100/coa3a/timm8a/timm13/atp5pd/timm10/slc25a12/dnajc15/ndufc2/ndufa8/uqcrh/mpc1/coq5/cox8a/ndufv1/tamm41/slc25a33/smdt1b/alas1/ndufb8/atp5meb/atp5f1d/uqcc4/coq10b/slc25a42/apoob/pam16/grpel1/them4/cox5aa/agk/slc25a18/afg3l2/tmem186/rcc1l/dhodh/atp5pf/ndufs5/immp2l/atp5f1c/uqcrb/ndufb7/cox7a1/cox4i1/atp5po/sfxn4/cox15/cox6a2/ckmt1/micu3a/ndufaf3/micu1/ndufb3/cox7b/cox20/cox6a1/slc25a43/ppox/sdhdb/sfxn1/atp5mf/fech/mpv17l2/chchd3a,87
CC,GO:0005840,ribosome,64/3237,177/19331,0.361581921,2.159326572,6.948930369,3.28E-10,2.15E-08,1.88E-08,ptcd3/mrpl44/mrpl30/mrpl10/rpl5a/mrpl58/mrpl43/mrpl49/mrpl34/mrpl22/mrps24/mrps21/mrps22/mrpl47/mrps18b/mrpl52/mrps35/rps27.1/mrpl41/mrpl20/mrps5/mrps7/mrpl18/mrpl32/mrpl9/mrps31/mrpl37/mrps26/mrpl12/mrpl46/mrpl57/mrpl33/mrps27/mrpl51/mrps6/mrpl24/mrps14/mrpl2/rpl3/rpl22l1/mrps23/mrpl21/mrps18c/mrps12/rpl19/mrps28/hspa14/mrpl17/mrpl54/mrps11/mrps25/mrpl39/nsun4/mrps17/rpl7l1/rpl35/mrpl13/mrps9/rps13/mrpl27/mrps10/mrpl1/rps9/mrpl53,64
BP,GO:0042254,ribosome biogenesis,76/3139,226/18773,0.336283186,2.011164144,6.852592734,3.63E-10,3.71E-07,3.33E-07,las1l/mrm1/mrpl44/tsr1/nup88/rpl5a/imp3/srfbp1/nop10/c1d/grwd1/fcf1/rrs1/mphosph10/utp6/tsr2/riok2/exosc7/rrp36/xpo1b/xpo1a/tma16/rps27.1/pop7/mak16/exosc6/bud23/exosc2/ran/mrps7/emg1/bxdc2/pih1d1/ngdn/npm1a/znf593/wdr75/ddx31/nop2/mettl5/zgc:86811/rrp1/noc4l/pak1ip1/polr1d/gtpbp10/wdr3/dcaf13/nip7/trmt2b/rpf2/mrto4/nop14/ftsj3/c1qbp/ddx54/rrp7a/ybey/mtg2/sbds/pop5/nsun4/sart1/ddx28/rpl7l1/rpl35/ddx49/nop16/dimt1l/ddx10/tsr3/dkc1/rps9/znhit3/riok1/mpv17l2,76
CC,GO:0000502,proteasome complex,31/3237,62/19331,0.5,2.985943775,7.024064379,1.59E-09,9.23E-08,8.07E-08,ube3a/psma6l/psmg3/psmb9a/psmd7/psmd14/psma3/sem1/psme2/psmb10/usp14/adrm1/psmb13a/psmd10/nr5a1b/psmd13/psmg4/psmb8a/psmb12/psmc6/psmd2/psmb1/psme3/psmd12/psmb4/pomp/psmb2/psmd4a/psma4/psma8/psmb3,31
CC,GO:0019866,organelle inner membrane,87/3237,283/19331,0.307420495,1.835880625,6.352842136,3.54E-09,1.86E-07,1.62E-07,cox4i2/slc25a48/timm50/oxa1l/uqcc6/cyc1/adck1/hccsb/uqcrq/yme1l1a/timm29/maip1/ndufb10/alas2/slc25a19/coq4/uqcr10/atp5mea/slc25a4/abcb8/timm22/micos10/chchd6a/pet100/coa3a/timm8a/timm13/atp5pd/timm10/slc25a12/dnajc15/ndufc2/ndufa8/uqcrh/mpc1/coq5/cox8a/ndufv1/tamm41/slc25a33/smdt1b/alas1/ndufb8/atp5meb/atp5f1d/uqcc4/coq10b/slc25a42/apoob/pam16/grpel1/them4/cox5aa/agk/slc25a18/afg3l2/tmem186/rcc1l/dhodh/atp5pf/ndufs5/immp2l/atp5f1c/uqcrb/ndufb7/cox7a1/cox4i1/atp5po/sfxn4/cox15/cox6a2/ckmt1/micu3a/ndufaf3/micu1/ndufb3/cox7b/cox20/cox6a1/slc25a43/ppox/sdhdb/sfxn1/atp5mf/fech/mpv17l2/chchd3a,87
CC,GO:0000315,organellar large ribosomal subunit,22/3237,37/19331,0.594594595,3.550852057,6.965146805,5.55E-09,2.42E-07,2.12E-07,mrpl44/mrpl10/mrpl58/mrpl43/mrpl34/mrpl22/mrpl47/mrpl52/mrpl41/mrpl32/mrpl12/mrpl46/mrpl51/mrpl24/mrpl2/mrpl21/mrpl17/mrpl54/nsun4/mrpl13/mrpl27/mrpl53,22
CC,GO:0005762,mitochondrial large ribosomal subunit,22/3237,37/19331,0.594594595,3.550852057,6.965146805,5.55E-09,2.42E-07,2.12E-07,mrpl44/mrpl10/mrpl58/mrpl43/mrpl34/mrpl22/mrpl47/mrpl52/mrpl41/mrpl32/mrpl12/mrpl46/mrpl51/mrpl24/mrpl2/mrpl21/mrpl17/mrpl54/nsun4/mrpl13/mrpl27/mrpl53,22
CC,GO:0098803,respiratory chain complex,40/3237,96/19331,0.416666667,2.488286479,6.555885135,6.65E-09,2.68E-07,2.34E-07,cox4i2/cyc1/uqcrq/ndufb10/atp5mea/ndufab1b/atp5pd/ndufc2/ndufa8/uqcrh/cox8a/ndufv1/atp5f1b/ndufb5/ndufb8/atp5fa1/atp5meb/atp5f1d/cox5aa/ndufb11/ndufs2/atp5pf/ndufs5/atp5f1c/cox6b2/uqcrb/ndufb7/cox7a1/ndufs3/cox4i1/cox6a2/ndufv3/ndufs8a/ndufa10/cox6a1/atp5md/sdhdb/atp5mc3b/atp5mf/ndufv2,40
BP,GO:0009117,nucleotide metabolic process,84/3139,277/18773,0.303249097,1.813601563,6.112637301,1.23E-08,9.40E-06,8.45E-06,pfkpa/cmpk/hk2/dnph1/nnt/pfkma/nme3/atpsckmt/umps/eno2/nudt17/ak1/tyms/gapdh/nme5/atp5mea/pgd/haao/itpa/cad/atp5if1a/papss1/pgls/atp5pd/hk1/exosc2/nt5c1bb/ran/nme2b.1/adpgk/adssl/tigarb/npr1a/adkb/adcy5/atp5f1b/dlst/atp5fa1/uck2b/atp5meb/kmo/atp5f1d/tpi1a/adcy3a/hint1/adsl/mrpl24/naxd/prkag3b/adcy2a/fhit/dhodh/pfkmb/rfk/dctpp1/ampd3a/guk1a/enpp1/atp5pf/gpia/pkmb/atp5f1c/adka/gapdhs/papss2b/gpd1c/atp5po/gucy1a2/bpgm/pfas/dtymk/nmnat1/ak2/ctps1a/nmnat3/nme9/tkta/nadkb/mdh1aa/atp5mc3b/atp5mf/nudt15/idh1/adss1,84
CC,GO:1905368,peptidase complex,38/3237,94/19331,0.404255319,2.414167308,6.163839557,4.19E-08,1.43E-06,1.25E-06,ube3a/supt20/tada3l/eny2/psma6l/psmg3/psmb9a/psmd7/psmd14/psma3/sem1/psme2/psmb10/afg3l2/usp14/adrm1/atxn7l3b/psmb13a/psmd10/nr5a1b/psmd13/immp2l/psmg4/psmb8a/taf5l/psmb12/psmc6/psmd2/psmb1/psme3/psmd12/psmb4/pomp/psmb2/psmd4a/psma4/psma8/psmb3,38
CC,GO:0000314,organellar small ribosomal subunit,15/3237,21/19331,0.714285714,4.265633964,6.714926958,4.35E-08,1.43E-06,1.25E-06,mrps24/mrps22/mrps35/mrps5/mrps7/mrps31/mrps26/mrps6/mrps14/mrps18c/mrps28/mrps11/mrps17/mrps9/mrps10,15
CC,GO:0005763,mitochondrial small ribosomal subunit,15/3237,21/19331,0.714285714,4.265633964,6.714926958,4.35E-08,1.43E-06,1.25E-06,mrps24/mrps22/mrps35/mrps5/mrps7/mrps31/mrps26/mrps6/mrps14/mrps18c/mrps28/mrps11/mrps17/mrps9/mrps10,15
BP,GO:0006091,generation of precursor metabolites and energy,76/3139,251/18773,0.302788845,1.81084899,5.794937786,6.40E-08,3.28E-05,2.95E-05,ppp1r3cb/pfkpa/cox4i2/pask/fh/cyc1/hk2/si:ch211-152c8.5/nnt/pfkma/atpsckmt/eno2/uqcrq/gapdh/uqcr10/pgd/atp5if1a/pgls/hk1/slc25a12/ndufc2/ndufa8/uqcrh/adpgk/pygma/cox8a/tigarb/ndufv1/atp5f1b/ndufaf1/dlst/ndufb8/tcap/atg3/coq10b/tpi1a/mdh2/mrpl24/cox5aa/prkag3b/slc25a18/mc4r/hmgcll1/khk/pfkmb/ndufs2/suclg1/cox5ba/cln5/gpia/pkmb/uqcrb/gapdhs/si:ch211-167b20.8/cox7a1/cox4i1/atp5po/sfxn4/cox6a2/bpgm/ndufv3/ndufs8a/phka2/ndufa10/cox5b2/mrap2a/ndufb3/cox7b/prkn/cox6a1/tkta/sdhdb/mdh1aa/atp5mf/idh1/ndufv2,76
BP,GO:0009141,nucleoside triphosphate metabolic process,45/3139,122/18773,0.368852459,2.205946866,5.987877465,6.41E-08,3.28E-05,2.95E-05,pfkpa/hk2/pfkma/nme3/atpsckmt/eno2/ak1/tyms/gapdh/nme5/atp5mea/itpa/atp5if1a/atp5pd/hk1/ran/nme2b.1/adpgk/tigarb/atp5f1b/dlst/atp5fa1/uck2b/atp5meb/atp5f1d/tpi1a/mrpl24/prkag3b/pfkmb/dctpp1/enpp1/atp5pf/gpia/pkmb/atp5f1c/gapdhs/atp5po/bpgm/dtymk/ak2/ctps1a/nme9/atp5mc3b/atp5mf/nudt15,45
MF,GO:0003735,structural constituent of ribosome,53/3098,154/18430,0.344155844,2.047382895,5.867018385,8.07E-08,7.31E-05,6.65E-05,mrpl30/mrpl10/rpl5a/mrpl43/mrpl49/mrpl34/mrpl22/mrps24/mrps21/mrps22/mrpl47/mrps18b/mrpl52/mrps35/rps27.1/mrpl41/mrpl20/mrps5/mrps7/mrpl18/mrpl32/mrpl9/mrps31/mrpl37/mrpl12/mrpl46/mrpl57/mrpl33/mrpl51/mrps6/mrpl24/mrps14/mrpl2/rpl3/rpl22l1/mrps23/mrpl21/mrps18c/mrps12/rpl19/mrpl17/mrpl54/mrps11/mrps25/mrps17/rpl7l1/rpl35/mrpl13/mrps9/rps13/mrpl27/mrps10/rps9,53
CC,GO:1905369,endopeptidase complex,32/3237,75/19331,0.426666667,2.548005355,6.02386638,1.08E-07,3.34E-06,2.92E-06,ube3a/psma6l/psmg3/psmb9a/psmd7/psmd14/psma3/sem1/psme2/psmb10/usp14/adrm1/psmb13a/psmd10/nr5a1b/psmd13/immp2l/psmg4/psmb8a/psmb12/psmc6/psmd2/psmb1/psme3/psmd12/psmb4/pomp/psmb2/psmd4a/psma4/psma8/psmb3,32
BP,GO:0006753,nucleoside phosphate metabolic process,105/3139,389/18773,0.269922879,1.61429188,5.485869173,1.77E-07,7.75E-05,6.96E-05,pfkpa/fitm2/acacb/cmpk/hk2/dnph1/nnt/pfkma/nme3/atpsckmt/umps/eno2/nudt17/pmvk/ak1/elovl1b/tyms/gapdh/elovl7a/nme5/atp5mea/pmm2/pgd/uap1/haao/itpa/dlat/cad/atp5if1a/papss1/gfpt1/pgls/atp5pd/hk1/exosc2/nt5c1bb/ran/nme2b.1/acsl3b/acss2/adpgk/adssl/tigarb/npr1a/adkb/adcy5/atp5f1b/dlst/atp5fa1/uck2b/atp5meb/kmo/atp5f1d/tpi1a/adcy3a/pdhb/hint1/adsl/mrpl24/naxd/prkag3b/adcy2a/uap1l1/fhit/dhodh/pfkmb/rfk/dctpp1/pdk2a/ampd3a/guk1a/enpp1/atp5pf/gfus.1/gnpnat1/gpia/pkmb/atp5f1c/mlycd/adka/gapdhs/papss2b/gpd1c/atp5po/mcee/gucy1a2/bpgm/pfas/dtymk/nmnat1/ak2/ctps1a/nmnat3/gfpt2/nme9/tkta/nadkb/entpd2a.1/acot20/mdh1aa/atp5mc3b/atp5mf/nudt15/idh1/adss1,105
BP,GO:0042775,mitochondrial ATP synthesis coupled electron transport,27/3139,60/18773,0.45,2.691255177,5.879344822,2.77E-07,0.000105322,9.46E-05,cox4i2/cyc1/uqcrq/uqcr10/ndufc2/ndufa8/uqcrh/cox8a/ndufv1/ndufaf1/ndufb8/cox5aa/ndufs2/cox5ba/uqcrb/cox7a1/cox4i1/cox6a2/ndufv3/ndufs8a/ndufa10/cox5b2/cox7b/prkn/cox6a1/sdhdb/ndufv2,27
BP,GO:0032543,mitochondrial translation,21/3139,41/18773,0.512195122,3.063217274,5.92598702,3.97E-07,0.000105322,9.46E-05,ptcd3/mrpl44/lrpprc/gars1/tsfm/hars/mrpl58/mrpl43/mrps24/mrpl47/mrps18b/mrpl52/coa3a/mrps35/rmnd1/mrps7/gfm2/trmt10c/mrpl2/rcc1l/gfm1,21
BP,GO:0045333,cellular respiration,45/3139,129/18773,0.348837209,2.086244323,5.547134607,4.16E-07,0.000105322,9.46E-05,cox4i2/fh/cyc1/atpsckmt/uqcrq/uqcr10/atp5if1a/slc25a12/ndufc2/ndufa8/uqcrh/cox8a/ndufv1/atp5f1b/ndufaf1/dlst/ndufb8/tcap/coq10b/mdh2/mrpl24/cox5aa/slc25a18/ndufs2/suclg1/cox5ba/cln5/uqcrb/cox7a1/cox4i1/atp5po/sfxn4/cox6a2/ndufv3/ndufs8a/ndufa10/cox5b2/cox7b/prkn/cox6a1/sdhdb/mdh1aa/atp5mf/idh1/ndufv2,45
BP,GO:0006119,oxidative phosphorylation,32/3139,79/18773,0.405063291,2.422508176,5.677185365,4.39E-07,0.000105322,9.46E-05,cox4i2/cyc1/atpsckmt/uqcrq/uqcr10/atp5if1a/ndufc2/ndufa8/uqcrh/cox8a/ndufv1/atp5f1b/ndufaf1/ndufb8/cox5aa/ndufs2/cox5ba/uqcrb/cox7a1/cox4i1/atp5po/cox6a2/ndufv3/ndufs8a/ndufa10/cox5b2/cox7b/prkn/cox6a1/sdhdb/atp5mf/ndufv2,32
BP,GO:0016072,rRNA metabolic process,57/3139,179/18773,0.318435754,1.904426382,5.447900928,4.45E-07,0.000105322,9.46E-05,las1l/mrm1/mrpl44/tsr1/imp3/srfbp1/nop10/c1d/fcf1/rrs1/mphosph10/utp6/tsr2/riok2/exosc7/rrp36/pop7/mak16/exosc6/bud23/exosc2/emg1/bxdc2/pih1d1/ngdn/wdr75/nop2/mettl5/zgc:86811/rrp1/pak1ip1/polr1d/wdr3/polr1e/dcaf13/trmt2b/rpf2/mrto4/ftsj3/ddx54/rrp7a/ybey/pop5/nsun4/sart1/xrn1/rpl7l1/rpl35/ddx49/exosc4/dimt1l/ddx10/tsr3/dkc1/znhit3/polr1f/riok1,57
BP,GO:0006163,purine nucleotide metabolic process,69/3139,231/18773,0.298701299,1.786403148,5.388759749,4.46E-07,0.000105322,9.46E-05,pfkpa/hk2/nnt/pfkma/nme3/atpsckmt/eno2/nudt17/ak1/gapdh/nme5/atp5mea/pgd/haao/atp5if1a/papss1/pgls/atp5pd/hk1/ran/nme2b.1/adpgk/adssl/tigarb/npr1a/adkb/adcy5/atp5f1b/dlst/atp5fa1/atp5meb/kmo/atp5f1d/tpi1a/adcy3a/hint1/adsl/mrpl24/prkag3b/adcy2a/fhit/pfkmb/ampd3a/guk1a/enpp1/atp5pf/gpia/pkmb/atp5f1c/adka/gapdhs/papss2b/gpd1c/atp5po/gucy1a2/bpgm/pfas/nmnat1/ak2/nmnat3/nme9/tkta/nadkb/mdh1aa/atp5mc3b/atp5mf/nudt15/idh1/adss1,69
BP,GO:0009060,aerobic respiration,39/3139,106/18773,0.367924528,2.200397314,5.553369373,5.10E-07,0.000111757,0.000100385,cox4i2/fh/cyc1/atpsckmt/uqcrq/uqcr10/atp5if1a/ndufc2/ndufa8/uqcrh/cox8a/ndufv1/atp5f1b/ndufaf1/dlst/ndufb8/mdh2/cox5aa/ndufs2/suclg1/cox5ba/cln5/uqcrb/cox7a1/cox4i1/atp5po/cox6a2/ndufv3/ndufs8a/ndufa10/cox5b2/cox7b/prkn/cox6a1/sdhdb/mdh1aa/atp5mf/idh1/ndufv2,39
BP,GO:0009205,purine ribonucleoside triphosphate metabolic process,38/3139,103/18773,0.368932039,2.206422799,5.501256136,6.56E-07,0.000129244,0.000116091,pfkpa/hk2/pfkma/nme3/atpsckmt/eno2/ak1/gapdh/nme5/atp5mea/atp5if1a/atp5pd/hk1/ran/nme2b.1/adpgk/tigarb/atp5f1b/dlst/atp5fa1/atp5meb/atp5f1d/tpi1a/mrpl24/prkag3b/pfkmb/enpp1/atp5pf/gpia/pkmb/atp5f1c/gapdhs/atp5po/bpgm/ak2/nme9/atp5mc3b/atp5mf,38
BP,GO:0009144,purine nucleoside triphosphate metabolic process,39/3139,107/18773,0.364485981,2.179832853,5.484065336,6.74E-07,0.000129244,0.000116091,pfkpa/hk2/pfkma/nme3/atpsckmt/eno2/ak1/gapdh/nme5/atp5mea/atp5if1a/atp5pd/hk1/ran/nme2b.1/adpgk/tigarb/atp5f1b/dlst/atp5fa1/atp5meb/atp5f1d/tpi1a/mrpl24/prkag3b/pfkmb/enpp1/atp5pf/gpia/pkmb/atp5f1c/gapdhs/atp5po/bpgm/ak2/nme9/atp5mc3b/atp5mf/nudt15,39
BP,GO:0019646,aerobic electron transport chain,26/3139,59/18773,0.440677966,2.635504128,5.637807132,7.56E-07,0.000136472,0.000122584,cox4i2/cyc1/uqcrq/uqcr10/ndufc2/ndufa8/uqcrh/cox8a/ndufv1/ndufaf1/ndufb8/cox5aa/ndufs2/cox5ba/uqcrb/cox7a1/cox4i1/cox6a2/ndufs8a/ndufa10/cox5b2/cox7b/prkn/cox6a1/sdhdb/ndufv2,26
BP,GO:0006364,rRNA processing,52/3139,161/18773,0.322981366,1.931611721,5.319456195,8.62E-07,0.000136854,0.000122927,las1l/mrm1/mrpl44/tsr1/imp3/srfbp1/nop10/c1d/fcf1/rrs1/mphosph10/utp6/tsr2/riok2/exosc7/rrp36/pop7/mak16/exosc6/bud23/exosc2/emg1/bxdc2/pih1d1/ngdn/wdr75/nop2/mettl5/zgc:86811/rrp1/pak1ip1/wdr3/dcaf13/trmt2b/rpf2/mrto4/ftsj3/ddx54/rrp7a/ybey/pop5/nsun4/sart1/rpl7l1/rpl35/ddx49/dimt1l/ddx10/tsr3/dkc1/znhit3/riok1,52
BP,GO:0009199,ribonucleoside triphosphate metabolic process,40/3139,112/18773,0.357142857,2.135916807,5.402614217,8.97E-07,0.000136854,0.000122927,pfkpa/hk2/pfkma/nme3/atpsckmt/eno2/ak1/gapdh/nme5/atp5mea/atp5if1a/atp5pd/hk1/ran/nme2b.1/adpgk/tigarb/atp5f1b/dlst/atp5fa1/uck2b/atp5meb/atp5f1d/tpi1a/mrpl24/prkag3b/pfkmb/enpp1/atp5pf/gpia/pkmb/atp5f1c/gapdhs/atp5po/bpgm/ak2/ctps1a/nme9/atp5mc3b/atp5mf,40
