ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0032253,dense core granule localization,4/749,14/21022,0.285714286,8.01907305,5.049635269,0.001202421,0.053755288,0.049660356,unc13a/cadpsa/baiap3/kif1ab,4
MF,GO:0051010,microtubule plus-end binding,4/732,15/20660,0.266666667,7.526411658,4.84608448,0.001561032,0.072272853,0.066412589,clip2/clasp2/mapre2/clip1a,4
BP,GO:0017158,regulation of calcium ion-dependent exocytosis,6/749,36/21022,0.166666667,4.677792612,4.2450444,0.001566306,0.068676512,0.063444922,ptbp1a/doc2g/doc2a/baiap3/cacna1ia/cacna1ha,6
CC,GO:0019898,extrinsic component of membrane,13/762,143/21740,0.090909091,2.593653066,3.644016323,0.0015902,0.075025862,0.065265066,si:ch211-200p22.4/pik3r2/dchs1b/gnai2b/cdh23/picalma/cdh2/mcf2a/pik3r1/doc2a/pik3r4/snap91a/jupb,13
BP,GO:0010256,endomembrane system organization,23/749,327/21022,0.070336391,1.974114313,3.412397936,0.001596506,0.068679863,0.063448017,cog7/otofa/map2k1/bag6l/mtss1lb/vamp4/doc2g/washc4/cog3/myrf/golga2/sec31a/zfyve27/spast/dtnbp1a/cog4/cdk5rap2/mtss1la/yipf4/stx3b/lnpk/doc2a/clasp2,23
MF,GO:0045296,cadherin binding,7/732,49/20660,0.142857143,4.032006245,4.072460972,0.001601319,0.072272853,0.066412589,ctnnd1/ptprb/dchs1b/pkp4/cdh23/cdh2/jupb,7
BP,GO:0050770,regulation of axonogenesis,9/749,77/21022,0.116883117,3.280529884,3.853448264,0.001633852,0.068931636,0.063680611,gan/pak1/ulk1b/robo2/zfyve27/spast/plxna3/plxnb1b/slit3,9
BP,GO:0001738,morphogenesis of a polarized epithelium,5/749,25/21022,0.2,5.613351135,4.436254738,0.001662825,0.068931636,0.063680611,myo9aa/cdh2/traf4a/nphp1/ift70,5
CC,GO:0030136,clathrin-coated vesicle,10/762,94/21740,0.106382979,3.035125928,3.768613622,0.00168014,0.075025862,0.065265066,atp6v0a1b/si:ch211-200p22.4/aftpha/hip1/picalma/myo6b/epn3b/gak/synrg/snap91a,10
BP,GO:0007163,establishment or maintenance of cell polarity,13/749,142/21022,0.091549296,2.569491717,3.607003284,0.001722495,0.070130161,0.064787836,krit1/amot/ift88/sipa1l3/jag2b/prkcz/myo9aa/cdh2/traf4a/brsk1b/si:dkey-121a11.3/llgl2/frmd4ba,13
CC,GO:0099572,postsynaptic specialization,15/762,181/21740,0.082872928,2.364379867,3.512978645,0.001834373,0.075025862,0.065265066,gphnb/ppp1r9a/shisa7b/gria4b/dlgap4b/camk2b1/grin2aa/dtnbp1a/shank2b/cdh2/gria1b/grin2da/srcin1a/adam22/si:ch211-251b21.1,15
BP,GO:1903305,regulation of regulated secretory pathway,7/749,50/21022,0.14,3.929345794,3.98606433,0.001864855,0.074594208,0.068911824,ptbp1a/doc2g/dtnbp1a/doc2a/baiap3/cacna1ia/cacna1ha,7
MF,GO:0003779,actin binding,29/732,457/20660,0.06345733,1.791022468,3.277308454,0.001903538,0.080543446,0.074012558,dmd/spire2/vps16/map1ab/ppp1r9a/mtss1lb/si:zfos-588f8.1/nav3/mical3a/myo9aa/hip1/wasla/myh10/si:dkey-178k16.1/ablim1b/myo6b/mtss1la/msnb/fhod3a/cobl/syne1b/pleca/ablim1a/vcla/shroom2b/ift70/tln2a/gas7a/ablim3,29
BP,GO:0009743,response to carbohydrate,5/749,26/21022,0.192307692,5.397453014,4.312490829,0.001999073,0.07471944,0.069027516,abcc8/c2cd2l/hif1ab/lepr/khk,5
BP,GO:0009746,response to hexose,5/749,26/21022,0.192307692,5.397453014,4.312490829,0.001999073,0.07471944,0.069027516,abcc8/c2cd2l/hif1ab/lepr/khk,5
BP,GO:0009749,response to glucose,5/749,26/21022,0.192307692,5.397453014,4.312490829,0.001999073,0.07471944,0.069027516,abcc8/c2cd2l/hif1ab/lepr/khk,5
