ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:1902221,erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process,4/322,32/21022,0.125,8.160714286,5.055854472,0.00138496,0.131340332,0.123755451,fah/kmo/hpda/haao,4
BP,GO:0170040,proteinogenic amino acid catabolic process,6/322,85/21022,0.070588235,4.608403361,4.15754314,0.001955198,0.171501801,0.161597602,hal/fah/gls2b/oat/aass/hpda,6
BP,GO:0007596,blood coagulation,6/322,86/21022,0.069767442,4.554817276,4.119923027,0.002075306,0.171501801,0.161597602,f10/prozb/prkcaa/fgb/f7/fgg,6
BP,GO:0007599,hemostasis,6/322,87/21022,0.068965517,4.502463054,4.082875675,0.002200903,0.171501801,0.161597602,f10/prozb/prkcaa/fgb/f7/fgg,6
BP,GO:0043648,dicarboxylic acid metabolic process,5/322,60/21022,0.083333333,5.44047619,4.295940542,0.002241536,0.171501801,0.161597602,hal/kmo/gls2b/oat/haao,5
BP,GO:0050817,coagulation,6/322,89/21022,0.06741573,4.401284109,4.01043633,0.002469197,0.171501801,0.161597602,f10/prozb/prkcaa/fgb/f7/fgg,6
BP,GO:0006637,acyl-CoA metabolic process,6/322,90/21022,0.066666667,4.352380952,3.975014391,0.002612213,0.171501801,0.161597602,acot20/acsl1a/tdo2a/pdk2a/aass/suclg2,6
BP,GO:0035383,thioester metabolic process,6/322,90/21022,0.066666667,4.352380952,3.975014391,0.002612213,0.171501801,0.161597602,acot20/acsl1a/tdo2a/pdk2a/aass/suclg2,6
BP,GO:0170035,L-amino acid catabolic process,6/322,90/21022,0.066666667,4.352380952,3.975014391,0.002612213,0.171501801,0.161597602,hal/fah/gls2b/oat/aass/hpda,6
BP,GO:0043001,Golgi to plasma membrane protein transport,3/322,19/21022,0.157894737,10.30827068,5.062611336,0.002875878,0.181819418,0.171319379,arfrp1/phaf1/golga7,3
BP,GO:0006790,sulfur compound metabolic process,11/322,278/21022,0.039568345,2.583247688,3.314320154,0.003896499,0.237547278,0.223828965,acot20/tpk1/acsl1a/apip/csgalnact1a/tdo2a/ndst2a/pdk2a/aass/csad/suclg2,11
BP,GO:0007007,inner mitochondrial membrane organization,4/322,43/21022,0.093023256,6.073089701,4.153209388,0.004166265,0.245234996,0.231072719,micu1/cox18/tafazzin/immt,4
BP,GO:0002098,tRNA wobble uridine modification,3/322,22/21022,0.136363636,8.902597403,4.625311641,0.004418172,0.25139398,0.236876022,kti12/elp1/gtpbp3,3
BP,GO:0044272,sulfur compound biosynthetic process,7/322,135/21022,0.051851852,3.385185185,3.467531407,0.00483667,0.266328905,0.250948458,tpk1/acsl1a/apip/csgalnact1a/ndst2a/pdk2a/csad,7
BP,GO:0002097,tRNA wobble base modification,3/322,24/21022,0.125,8.160714286,4.377664252,0.005677211,0.302362307,0.284900937,kti12/elp1/gtpbp3,3
BP,GO:0050878,regulation of body fluid levels,6/322,106/21022,0.056603774,3.69541779,3.469837655,0.005845317,0.302362307,0.284900937,f10/prozb/prkcaa/fgb/f7/fgg,6
BP,GO:0006536,glutamate metabolic process,3/322,25/21022,0.12,7.834285714,4.264360976,0.0063791,0.311117821,0.293150822,hal/gls2b/oat,3
BP,GO:0042430,indole-containing compound metabolic process,3/322,25/21022,0.12,7.834285714,4.264360976,0.0063791,0.311117821,0.293150822,tdo2a/kmo/haao,3
BP,GO:0006635,fatty acid beta-oxidation,4/322,50/21022,0.08,5.222857143,3.728558115,0.007152424,0.339144125,0.319558612,zgc:85777/decr1/acadm/abcd3a,4
BP,GO:0072657,protein localization to membrane,11/322,308/21022,0.035714286,2.331632653,2.936278584,0.008225833,0.365737624,0.344616341,rab41/ank2b/cox18/arfrp1/mffa/camk2g2/dlg1b/phaf1/golga7/sec61b/ap1b1,11
BP,GO:0072329,monocarboxylic acid catabolic process,5/322,82/21022,0.06097561,3.980836237,3.373076212,0.008534011,0.365737624,0.344616341,zgc:85777/fah/decr1/acadm/abcd3a,5
BP,GO:0070585,protein localization to mitochondrion,4/322,53/21022,0.075471698,4.92722372,3.570295531,0.008775665,0.365737624,0.344616341,pam16/cox18/mffa/timm44,4
BP,GO:0072655,establishment of protein localization to mitochondrion,4/322,53/21022,0.075471698,4.92722372,3.570295531,0.008775665,0.365737624,0.344616341,pam16/cox18/mffa/timm44,4
BP,GO:1901616,organic hydroxy compound catabolic process,3/322,28/21022,0.107142857,6.994897959,3.958974129,0.008784559,0.365737624,0.344616341,zgc:172295/fah/cyp24a1,3
BP,GO:0043603,amide metabolic process,11/322,315/21022,0.034920635,2.279818594,2.854398142,0.009635807,0.371903602,0.350426235,st3gal2/acot20/pm20d1.2/acsl1a/hal/tdo2a/pdk2a/cers5/aass/furina/suclg2,11
BP,GO:0055123,digestive system development,8/322,192/21022,0.041666667,2.720238095,2.986510113,0.009709655,0.371903602,0.350426235,tcf7l2/met/tbx1/lnx2b/mib1/furina/myo5b/nr5a2,8
